,10 HK,101 HK,1038 HK,11 HK,12 HK,14 HK,142 HK,16 HK,17 HK,179 HK,19 HK,2 HK,20 HK,23 HK,267 HK,291 HK,293 HK,3 HK,315 HK,363 HK,4 HK,494 HK,5 HK,511 HK,6 HK,8 HK,83 HK,941 HK,97 HK,992 HK,66 HK,762 HK,883 HK,282 HK,2388 HK,330 HK,1199 HK,551 HK,144 HK,2038 HK,388 HK,939 HK,386 HK,3988 HK,1398 HK,2628 HK,2318 HK,3328 HK,1088 HK,688 HK,857 HK,2600 HK,700 HK,836 HK,1109 HK,1880 HK,1898 HK,1044 HK,1299 HK,151 HK,322 HK,1928 HK,135 HK,27 HK,2319 HK,823 HK,1 HK,1113 HK
66 HK,0.0007568887628534493,0.0009411633294674654,0.00035767900086388526,0.0004446195761487096,0.0007949906586474937,0.0007847323572031402,0.0006249889624352193,0.0007239461304278885,0.0016322939226890943,0.000655932811194057,0.0006331895130580454,0.00018494024833968915,0.000938343751634013,0.0006320561342646869,0.0008922060459434911,0.0008048854286993246,0.0006862047181799056,0.0004123809144976957,0.0003249324138977305,0.0006445642459341703,0.0007926212282075527,0.0009252874015579594,0.0004256489743625498,0.0004074588525817991,0.000203526060918729,0.0004746806137155198,0.0013166676206053907,0.0005332936983199669,0.0006963247286066792,0.0007533922178572796,0.0012227771588744756,0.0007915712557423484,0.0008338290796235401,0.0005734113431556711,0.0006199269984080883,0.00041843032239351815,0.0011067503550141774,0.0003547463484686044,0.0007602778426988562,0.0009051397856669506,0.0008190936510427497,0.0006452146289741173,0.0009650034924869083,0.0005872925856339608,0.0006368848503524332,0.0006599411831836138,0.0007370621703440146,0.0007347223372375135,0.0006955646305606383,0.0013243353158426062,0.0010005593749037893,0.0012997791643774065,0.0006537029090319211,0.000720547805546679,0.0012663408942387288,0.0009356432911712617,0.0012321767185569134,0.0004763587012562026,0.0002966088287125418,0.0003986410461352884,0.0005705769214762136,0.00040199121872371273,0.001086671781767009,0.0015845191228629552,0.0005796536245339669,0.00035498513913557024,0.0007760965606695684,0.0003770489794937457
762 HK,0.0009621770130795786,0.001134630299932267,0.0005143683926933897,0.0004076135900156623,0.0009705312115076964,0.0009219014239240255,0.001338695579330477,0.0009103968414630625,0.0018921678471227588,0.0008255657523877392,0.0008110484789621524,0.0001783808894070729,0.001288646091674337,0.0006928700036233399,0.0012865900558523332,0.0014533551140831862,0.0009481467058844216,0.0007168291532728992,0.0007781972567550632,0.0011421746919590607,0.0010725085104095677,0.0011448333255373595,0.0005369870424631354,0.000609707054717946,6.586722886509773e-05,0.0008358204993353028,0.0016087800466394627,0.001307088911548262,0.0002535039692253836,0.001929680517570742,0.0007915712557423484,0.003880772222333089,0.0012835144601913136,0.0007052899911892379,0.000688881618108233,0.0006783213941061103,0.001483475149125382,0.00043770312464408716,0.0013142219509630227,0.0010192953335961706,0.0012640436336573623,0.0013731273954486973,0.001679850100737324,0.0010778219485935176,0.0014184157415377124,0.001057723799024158,0.0010458109132277021,0.001452637008055005,0.0010962628057970554,0.001932247818121254,0.0017402716929370123,0.002488026707770247,0.000960803072841433,0.0007010674541519214,0.002033175009718923,0.0013994036493041376,0.001896287898800814,0.0005717875295550321,0.0003414551663067267,0.00042958117941146377,0.0005925574043262617,0.000554184180294064,0.0015262158947859155,0.0010772849395615362,0.0008214835263881824,0.00024966517886464915,0.0009101482447103203,0.0005874105708964972
883 HK,0.0010732265396446129,0.00138950811026017,0.0003362661367205236,0.0007347997575688782,0.0010014265880995098,0.0009920194301820406,0.0008856329592434432,0.00101490926520395,0.0020606140957542653,0.0009573765688737998,0.0007666705727100372,0.00023970604579430665,0.001327642389218579,0.0009068711931425518,0.0013756825689053924,0.001196022606416489,0.0010081182682443416,0.0004989153701076691,0.00043170244172316587,0.0010456764884015477,0.0011466549701475586,0.0013585410834036512,0.0007408829092710901,0.0005207459358554809,0.00012142540130439063,0.00039810515977976196,0.001685619662209055,0.0008187483614464913,0.0010769725487811384,0.0018343188831368273,0.0008338290796235401,0.0012835144601913136,0.0036736649960349573,0.0003893567588980733,0.0010460524946821566,0.0008896467475318506,0.0019477617945553812,0.0004896714898938761,0.001444672773565157,0.0021639125277212877,0.0013217389578717373,0.0017498858435472725,0.002155597558498491,0.0015726738756907084,0.0020132340914629527,0.0013383153968316937,0.0014630345169599995,0.001748427211714447,0.0019161192709955142,0.002099691389945143,0.0027985029959287826,0.003327466496452063,0.001666407382701536,0.001356618252091138,0.0018517225972400472,0.0026132666730283058,0.0031176251769120286,0.00032902389682082063,0.0005713239726064031,0.0006726617157962263,0.0007261043324252121,0.0010316286218428868,0.002502862796415092,0.0019877838692730072,0.0013619967450113897,0.0005335271561390143,0.0009712668951330568,0.0012593721321048819
282 HK,0.0009960239343123085,0.0008358319391335987,0.00023494642064077195,0.00015008159391035838,0.0006069879129523415,0.0004801975280907331,0.009921908106800686,0.00031004784105344535,0.0007965274424169481,0.000440980866926729,0.00039260633066762077,0.0002974838061397755,0.0008296974028956813,0.00024209354656919315,0.000583422705535224,0.0006912260330973995,0.00028354929617339545,0.003568992190354854,0.0015666466312082624,0.0003394963272927956,0.0002888447232136303,0.0004006456531873487,0.0004251484001582614,0.0004410379005754772,0.00015855033935996922,0.004489541244506178,-0.00018722041455876298,6.814624061302029e-05,0.012334010381370308,0.004705989663617338,0.0005734113431556711,0.0007052899911892379,0.0003893567588980733,0.02477422599522664,-0.0003418768377697243,0.0007679790991749609,0.0001467201516305273,0.00019125513093138635,0.0009309638611076123,-0.000822848601706788,0.0004513415829236222,0.004533877200527006,0.005807770412641574,0.004693988020747571,0.0037253063993644086,0.00032815883172985724,0.0007886662146224446,0.0035096317295961518,0.0012571976639332196,0.0011223935797772754,0.0011633233437510257,0.002162340764978082,0.0008401661054537026,-0.00014256687123411779,0.0010102268728988608,-0.000554389257372575,-0.0022453278082557354,0.0005697611702765948,0.0004001502635869914,-0.0004900078046822861,0.0012129867584322886,0.0003325071919219635,0.003363470194262417,0.0006632973833112498,-0.0012974160096746307,0.0006365827622936081,0.0003653391927171153,0.0036095707272602146
2388 HK,0.0007858067016265286,0.0009887254034214687,0.00019240286710328283,0.0007038113474044384,0.0009157345493156219,0.0008744172524872549,0.00027684559895043684,0.0008806942332355729,0.0014948804027290542,0.0008684039119059942,0.000752031689256369,0.00021343233835816367,0.000993383783695878,0.0009598091140453164,0.001070468996086668,0.0008661313863834792,0.000837251773797838,0.00021828328728074373,0.000184280202000874,0.0009005093273529961,0.0009573473551394166,0.0005048854567390994,0.0006487753376756626,0.0005779846536567495,0.00014328256306381096,0.00035424147668144566,0.0013698222170298432,0.000575932481265966,0.0004071455282465055,0.0005225293126753163,0.0006199269984080883,0.000688881618108233,0.0010460524946821566,-0.0003418768377697243,0.0016037543743157808,0.0006171838334080773,0.0012500552120104822,0.0003613137016990645,0.0009929730559945762,0.0008309939227221509,0.00107019962865985,0.0007907438765896794,0.0007560569775745634,0.0006165206738614897,0.0009102849219918621,0.0009933295463114083,0.0010977778127201118,0.0010292692051594894,0.0010436127538300008,0.0011344313541665262,0.0010394962373620783,0.001363041500939755,0.0008402135302455763,0.0009534333936291945,0.0011822218219131623,0.0011900396829322513,0.0019829618079901827,0.00036073138474626695,0.00047426784523879633,0.0003816944725296919,0.00039124814727942056,0.0006586184940562462,0.0005438519481754447,0.001242308701512592,0.0009193940103021882,0.0003919653145840867,0.0009013701467815637,0.0010776277349743876
330 HK,0.000611624899922664,0.0007590486395728397,0.0002854353063598683,0.0004820327710894341,0.0007589007988220842,0.0006591205289144083,0.0007019274163429663,0.0008407881760895061,0.0011277293710794663,0.0007523014338558137,0.0007589994718700207,0.00011176254479388597,0.0008176383856819816,0.0006373173566986454,0.0011438872515682746,0.0008488129844088025,0.0008043940433814778,0.00032783341758709726,0.00047623642306031855,0.0008515244456918973,0.0009694806316295429,0.0010648456956637016,0.000676298533209109,0.0005830952122192881,7.446223018181494e-05,0.0003680154482480921,0.0008396797008188868,0.00064883155985597,0.0002559834934903574,0.000911425817009999,0.00041843032239351815,0.0006783213941061103,0.0008896467475318506,0.0007679790991749609,0.0006171838334080773,0.0034137346256058747,0.0011760800979019423,0.0004599615342941294,0.000994803339501972,0.0013065355954075806,0.0010867772166580827,0.0009580842735101521,0.0007934110603875555,0.0007663074550568867,0.0009848915290354954,0.0008475896156371449,0.0009399280412511911,0.0008655804877134538,0.0009783992013147852,0.0010655149841820272,0.000825782839155092,0.0013761658028482158,0.0010802138665555047,0.0006780650224995933,0.0011231325891751624,0.0008968474572799824,0.0013750444228000152,0.0004135605805714247,0.0005625124103727814,0.00040069280919992237,0.00036194865966523667,0.0010939798586961087,0.0008074932922108053,0.0008500815103216493,0.0007390229084710507,0.00020438182879620366,0.0008600910601304769,0.0009414631521206267
1199 HK,0.0012668577376915863,0.0015740056545867382,0.0004425504066744391,0.0007933393763579589,0.001414844323710481,0.0012962867315075754,0.0009006303607391155,0.0013733038379197102,0.0026097801032110906,0.0015867511586500176,0.0011403571208668738,0.00022454029209114984,0.0016252856618244325,0.001188900621495184,0.0020092260139935605,0.0016353497826119014,0.0012828964004375622,0.00030885049286674427,0.0007584960461863975,0.0014870220035602681,0.0015385120796539925,0.0014249931423906163,0.0009585881205268657,0.000637303302530041,0.00014817318733638897,0.0009565911466515817,0.002456306211425639,0.0011128514030512115,0.0006746632027403675,0.001147580710452072,0.0011067503550141774,0.001483475149125382,0.0019477617945553812,0.0001467201516305273,0.0012500552120104822,0.0011760800979019423,0.004135959700835272,0.0010258083361907742,0.002222231450573041,0.0020827164368661154,0.0017446098392816128,0.0015208632566412793,0.0015014293923120497,0.00106796891372086,0.00168368565016967,0.0014747477366553099,0.0016917946623269862,0.0015163613677079402,0.0019094357426267126,0.002525347122063254,0.0020152771950090035,0.003220181229223631,0.001687331085920854,0.001354330584082179,0.002453259687751946,0.0024323553783926447,0.003452010258696458,0.0008445211824403968,0.0004896261255818221,0.0008456907496037788,0.0006521188519647795,0.00107282455732498,0.0014896223007437664,0.002885938576138989,0.001481841518659952,0.00042041424826646596,0.0013265301079406358,0.0002682370630273295
551 HK,0.0004546947209956772,0.0005549300755655471,0.00020856414114458252,0.00023490896742085144,0.0005461846779508879,0.00046773286912400264,0.00012026741412820817,0.000486210806947797,0.0008199185637105533,0.0005870462887848264,0.0004054268882982227,8.71894170116715e-05,0.0006333778909285546,0.0004131608240258015,0.0005440496759067069,0.0006217598076742348,0.0005767217949554591,8.584829453383887e-05,7.422488724545343e-05,0.0005302234847428354,0.000549888870432823,0.000557113829272215,0.0003418622123066054,0.0003613728737752705,6.140578982475107e-05,0.0002919029644067979,0.0006455544970046488,0.00032156232413142305,0.00012796713739964555,0.0003289134232885488,0.0003547463484686044,0.00043770312464408716,0.0004896714898938761,0.00019125513093138635,0.0003613137016990645,0.0004599615342941294,0.0010258083361907742,0.0018300134477557373,0.0007719627415240362,0.0006426819976892247,0.0005855468478529028,0.0003151338714312279,0.00036637325564164373,0.00037615174706191377,0.0004393379373130563,0.0005207619199141802,0.0005359081003211179,0.0003677398314941859,0.0005084992695009736,0.0007419514185717919,0.0002881239138445421,0.0007954902751735426,0.0004112081001462708,0.0005102064373086642,0.0007523482724693196,0.0008365735249583991,0.0008330056316854506,0.000392284912762712,0.00019582395684410032,0.0003467982102103643,0.0001031365897343388,0.00043374297907066973,0.00014228293074153227,0.0006897290421024572,0.0004738910534489644,8.764900523571394e-05,0.0003998419102350878,-0.000151735114302146
144 HK,0.0011754039940506211,0.0013292088467272917,0.0003572691749216237,0.0006896704744598374,0.0012540209976656717,0.0010593530331209663,0.0007960042750210725,0.001180038026362402,0.0016099065755031446,0.0012034997441360432,0.0009641007810965702,0.00015199100809321398,0.0013356436923352465,0.0010222367433713815,0.0016650363330730608,0.0015701328589017257,0.0011398071655001586,0.0004513078888432457,0.0005054702742148367,0.0013699464072953584,0.00129601415306443,0.001171933401417971,0.0008211857666397323,0.0006462076937595912,8.646187738835094e-05,0.0005253764973218396,0.001535393464317098,0.0010308274047560817,0.00039551403779045525,0.00110235124252298,0.0007602778426988562,0.0013142219509630227,0.001444672773565157,0.0009309638611076123,0.0009929730559945762,0.000994803339501972,0.002222231450573041,0.0007719627415240362,0.002899918895371861,0.001422545240121527,0.0016401014448833877,0.0015510831048927496,0.0013559305256226571,0.0013023905590973776,0.001603509840903746,0.0013925308482795149,0.0015841084084882774,0.0015398759899549648,0.0019111011419685286,0.0017390970641166013,0.0013529627968329432,0.0022320344217535717,0.0015321205086160459,0.001249684086603027,0.0018717818455799564,0.0019228115895645332,0.0024099622111179867,0.0007325489393885416,0.0005405503263202288,0.0005688030879025675,0.00045283313389277044,0.0009220724850713597,0.0011618157646240581,0.0017490203705133433,0.0011747118304200757,0.0004726182852462341,0.0011155440683238759,0.0011432972114728897
2038 HK,0.0010283063219866627,0.0012404301309244168,0.00011549552193555235,0.0007577360254918932,0.001115887777818251,0.0008608114707837399,-8.513111480649227e-05,0.0009537965858706773,0.0019978028573354465,0.001049134632028155,0.0008634160858277684,0.00015676105759785446,0.0011825107230431454,0.001048893771979139,0.0017042316944935688,0.001392764247915761,0.0011979455675166788,0.000102027970650078,0.00044374088393757193,0.0011929024292858465,0.001002733918138732,0.001951233723009788,0.0008032586923745835,0.0005390331844308409,5.463983884585195e-05,-0.0006186734834634934,0.001773083357376674,0.000747742774524956,0.0009429557493182757,0.001187002815950689,0.0009051397856669506,0.0010192953335961706,0.0021639125277212877,-0.000822848601706788,0.0008309939227221509,0.0013065355954075806,0.0020827164368661154,0.0006426819976892247,0.001422545240121527,0.007562435972283471,0.0016082397997145845,0.0005849405498023282,0.0010101396732127789,0.0006280953978796023,0.0006036851318239858,0.000990921131644118,0.001308843982988378,0.0010215396955753685,0.0010631556350497674,0.0012217600401624818,0.0018212934350525347,0.002050163086345965,0.0012619022574567468,0.0008940074520820888,0.001001102662597044,0.002387766599017094,0.0026283206626997787,0.0006208898226493963,0.00026855750944097286,0.0011620890782942602,0.0007536648269942629,0.0009758975917119947,0.00132752968737531,0.002102758486717121,0.001906953068272338,0.00043185876777656625,0.0009778553528747675,0.001168504002057129
388 HK,0.0012066912095920928,0.0014088511937869722,0.00027300083813005887,0.0008363818702745987,0.0014518219014662242,0.00109400069847155,0.0006302894437910336,0.0014535687614980694,0.0018049395721203992,0.0011591426672740686,0.001113676158638422,0.00012049320684926118,0.001334264640953467,0.0011000039682125475,0.0016255728962221569,0.0014696492543534681,0.0011329697057525267,0.00038593767084771927,0.00047000376187601907,0.0012954154417725034,0.0014417552920058911,0.00126165074378092,0.001031180175144278,0.0007933216197098463,6.848812370243462e-05,0.00033099763140854093,0.0017164210536369105,0.0013054826021606431,-0.00042349562951729015,0.001072281327919745,0.0008190936510427497,0.0012640436336573623,0.0013217389578717373,0.0004513415829236222,0.00107019962865985,0.0010867772166580827,0.0017446098392816128,0.0005855468478529028,0.0016401014448833877,0.0016082397997145845,0.0028787616282595677,0.0013614299913980515,0.0014204272916640626,0.0010906436793649285,0.0015113198357890002,0.0016536074437815073,0.0019382856808776465,0.0014761540448661326,0.002000513606555921,0.001725155246516949,0.001254950437316326,0.0021709497179448,0.0014129046554534818,0.0011051773700317198,0.0017801637306733172,0.0017286386984081874,0.0027783539462528342,0.0006163468048490045,0.0006299968698513485,0.0006233039009809125,0.0006050099870184147,0.0009795591791903885,0.0010138563485608903,0.0014820184277396147,0.0011887307164101732,0.0003560272887705821,0.0013957547353042595,0.0009886148746090441
939 HK,0.0010507294630532195,0.001237809820971968,0.00023226221554618532,0.0006908494756990883,0.0010345152031094687,0.0008385217875882837,0.003757444214819637,0.0009770180409875329,0.0013439452523889158,0.000537733459641625,0.0009061846203686124,0.0003703620140022367,0.001160277619406057,0.0008741400764758953,0.0016529098202947075,0.0011361087086097972,0.00095931080820947,0.0020846359994598353,0.0020517455736883427,0.0011398232257605779,0.0011097173871402067,0.000904779647161513,0.0006924792088785472,0.0004249851895729235,0.0001800920484687085,0.0014796863373667984,0.0010938931366988288,0.0007577493034690867,0.004474779294554141,0.004609757224741486,0.0006452146289741173,0.0013731273954486973,0.0017498858435472725,0.004533877200527006,0.0007907438765896794,0.0009580842735101521,0.0015208632566412793,0.0003151338714312279,0.0015510831048927496,0.0005849405498023282,0.0013614299913980515,0.004372245287967369,0.0034676638511025493,0.004019767362032771,0.004147986655923324,0.0015188454084491007,0.0016680531930980784,0.0036418513353924306,0.001665750619471101,0.0016262347585001512,0.002413104953000117,0.003180145667846899,0.0012749935136539539,0.0009490793628145029,0.0014522487485144394,0.001547565758108501,0.0018381650664808986,0.0005286610567277407,0.0005748708811091211,0.00033425530362832646,0.0010358429611370403,0.0009325942334826127,0.0024780737161034364,0.000605847150302569,0.0008637920973525064,0.0005338971676799074,0.0010258549642964121,0.0015284309932113457
386 HK,0.0008326242027938703,0.0013385567620809312,0.00040463336423948157,0.0006081284482195873,0.0012373740876612143,0.0010404670414851948,0.0037631852086075827,0.0011685906979700263,0.001728619680127898,0.0006396139599747842,0.000781802339287041,0.0002518908825497423,0.0011279297578106326,0.0006313770625157345,0.0012262425039806257,0.0010602197710598582,0.0010611338013350826,0.0021628838660705013,0.0015976627448503551,0.0007645097097364071,0.0011289203620434686,0.0021416388794432673,0.000719548478703442,0.0005682294149143796,0.00014874076897702324,0.0021634631275574997,0.001251228659603792,0.0009690190864380012,0.0048211983304338145,0.004034999396981357,0.0009650034924869083,0.001679850100737324,0.002155597558498491,0.005807770412641574,0.0007560569775745634,0.0007934110603875555,0.0015014293923120497,0.00036637325564164373,0.0013559305256226571,0.0010101396732127789,0.0014204272916640626,0.0034676638511025493,0.012119530811147023,0.0027946670067428682,0.003314697838953745,0.001489986621242141,0.0013940450170643799,0.0029841667813596236,0.0016622799056543924,0.0024564261986171182,0.0033029512831297225,0.003937786243262854,0.0012669416682225818,0.0012562553091185894,0.0022305389150709377,0.001706952875437512,0.0018639668394854919,0.0011951190579605534,0.0004960932095275387,4.230524143262694e-05,0.002530156333369896,0.0007683065187770159,0.003771683059234635,0.0012863532025406718,0.0008940249042986429,0.0006119271715164452,0.0011962481094030164,0.0014176889908998952
3988 HK,0.0009839197667158618,0.0011651828560068401,9.873113357126375e-05,0.0005117811656473914,0.0008846833761683319,0.0006937688608312907,0.003738552692285493,0.000703095434595273,0.0011177254951781122,0.0004915143005043401,0.0007933825104839055,0.00034528327519666764,0.001164565463868576,0.0008177785853662369,0.0013558751992932437,0.0009657407499087299,0.0010212757898777596,0.0019536870282348085,0.0019011894479044507,0.000982457828974505,0.0010442960274149838,0.0009071463838119508,0.0005995318304879556,0.00037021822964984456,0.00020903804476054286,0.0004915410600890825,0.0008286175328498231,0.00046611516008992826,0.008245254914185249,0.004681305502762684,0.0005872925856339608,0.0010778219485935176,0.0015726738756907084,0.004693988020747571,0.0006165206738614897,0.0007663074550568867,0.00106796891372086,0.00037615174706191377,0.0013023905590973776,0.0006280953978796023,0.0010906436793649285,0.004019767362032771,0.0027946670067428682,0.0053712753928417045,0.004117289520490824,0.0013333425157999292,0.0014540268034588415,0.0037465323307714522,0.001273804590380238,0.0013559911485414161,0.0022459746089545586,0.0033213912709110084,0.0009505838249979998,0.0008747702732559575,0.001314556692621489,0.0014415777993924339,0.001245644648986794,0.00039053969166650204,0.0005409755959270128,0.0007053412208225101,0.0007840625749334603,0.0009488104264098247,0.0034249020735600388,0.0005288878415710811,0.0008207141325528828,0.0005009947391096827,0.0007275225454771592,0.0013931036408925668
1398 HK,0.0011259351044578998,0.0013764957504223284,0.00020494766876261893,0.0007641178317524063,0.0010769466690139845,0.0009618530163162407,0.003188389671287113,0.0010889855337892947,0.0014397997245832322,0.0006275467029498612,0.0009656840938899905,0.00034976936602390286,0.0012478747982403856,0.0010170731990644466,0.0016219635185085839,0.001158612337680351,0.0010622855107361693,0.0019858405305912172,0.0018262260472230983,0.0012721228549625522,0.001262152865776649,0.000912248085829631,0.0008012895207377216,0.00044337870968984804,0.00019395419379611415,0.0009310547566501653,0.0011558201149015062,0.0007809324810398774,0.003990567108894065,0.004733894444703666,0.0006368848503524332,0.0014184157415377124,0.0020132340914629527,0.0037253063993644086,0.0009102849219918621,0.0009848915290354954,0.00168368565016967,0.0004393379373130563,0.001603509840903746,0.0006036851318239858,0.0015113198357890002,0.004147986655923324,0.003314697838953745,0.004117289520490824,0.004358011920280976,0.0015899801199154473,0.0017631959325080165,0.0038120622058685667,0.0016621392617804558,0.0017690984865913442,0.00262760103665067,0.0034508259852053034,0.0013450475487604859,0.0009619900383079726,0.0016511502677206023,0.001411056233616274,0.0019268362254335862,0.000515705838476792,0.0006017275034821403,0.00045448126427414387,0.000921082881130509,0.0010373563115949587,0.0027481367248519835,0.0007802153073015222,0.000960358100003366,0.000429102842533006,0.0011049251538572413,0.0014357295900869304
2628 HK,0.0010480450907777062,0.0012322439400588654,0.0002778600147734781,0.0005983819764275625,0.0010647451069385075,0.0008498555686652332,0.0007227934505629729,0.0009420270030897323,0.0014486608874827848,0.0007371759452530749,0.0007306347972752612,0.0002234207218691305,0.0012211838619467486,0.0009201324800800976,0.0017926689803558708,0.0011170479949453374,0.0008083427629019576,0.0004465017856075986,0.00041494182772797915,0.0012789504000122408,0.0010630866664262735,0.0007002358022872541,0.0007147448979668659,0.0005532954824502024,0.0001416194676926808,0.00040319195425888855,0.0013573101965836363,0.0009754613324955075,0.0010104553736553904,0.0007742956844364271,0.0006599411831836138,0.001057723799024158,0.0013383153968316937,0.00032815883172985724,0.0009933295463114083,0.0008475896156371449,0.0014747477366553099,0.0005207619199141802,0.0013925308482795149,0.000990921131644118,0.0016536074437815073,0.0015188454084491007,0.001489986621242141,0.0013333425157999292,0.0015899801199154473,0.0027288884935726303,0.002231037139811148,0.0016452760605010239,0.0017615345283119484,0.0019074738810265512,0.001416600555471733,0.0022626690418192574,0.0013102486601653405,0.0012462349591744065,0.0018929256675458595,0.0014389442054726117,0.002399451316495742,0.0005747667996399018,0.0007412289059042966,0.0005271254737129666,0.0007551574575363961,0.0009136965773593942,0.0013124017881921762,0.0011930758430918535,0.0010468402326340143,0.0003635799806509008,0.0009325668395772553,0.0014084186493993948
2318 HK,0.0012219314225166897,0.0014339901161593866,0.00025153682427499083,0.0008010079334975046,0.0012285379667347706,0.000977653994438507,0.0008687097678597532,0.001108086678165648,0.0014873667631578509,0.0008203749943400719,0.0009102058806096112,0.0002391685478874518,0.0012829850777462543,0.0010535723197069463,0.0019484897030915623,0.0013130762115139826,0.0009149269337541976,0.0005615149875190317,0.0004989371338508213,0.0014418667799793717,0.0012250688197895055,0.0009155572903989978,0.0008238523446304783,0.0005859001121955859,0.00018481807613276928,0.0005116326017158681,0.0014892596012400102,0.0010353719003545162,0.0009301391915246495,0.0008538748788260099,0.0007370621703440146,0.0010458109132277021,0.0014630345169599995,0.0007886662146224446,0.0010977778127201118,0.0009399280412511911,0.0016917946623269862,0.0005359081003211179,0.0015841084084882774,0.001308843982988378,0.0019382856808776465,0.0016680531930980784,0.0013940450170643799,0.0014540268034588415,0.0017631959325080165,0.002231037139811148,0.0030184187829792276,0.0017896825967344057,0.0018883355413476606,0.001931865269773811,0.0014864071353764472,0.002316096462626294,0.0014874808051850708,0.0010423177130091212,0.001994356111266163,0.0017595758795088932,0.0025353951761115153,0.0006491150087776556,0.0007050748080451343,0.0006017834671609369,0.0008371118351945227,0.0010991318157374257,0.0012785171285113234,0.0016392792048616947,0.0011285372352427927,0.0003385233960673788,0.0010338876358583781,0.0013621119134709764
3328 HK,0.001138062386551825,0.0013428956683379058,8.096597091306828e-05,0.0007850331414271271,0.0011417792420439147,0.0009899409786590812,0.003879992385958058,0.001130821017179786,0.001805439070516184,0.0006812563484730698,0.0010011030532502754,0.0003396514732051129,0.0012713747531625987,0.0010039271577657858,0.0017195499850362929,0.0011867771628339971,0.001071521437761382,0.0022547198225173785,0.0014261691160415539,0.0011445375331645088,0.0013012445636425905,0.0009708120428133947,0.000738799033716624,0.0005523645498431939,0.00017537091373797596,0.0008743961054117782,0.0013658084309157298,0.0007749555742873112,0.004360515587071924,0.004478501129049555,0.0007347223372375135,0.001452637008055005,0.001748427211714447,0.0035096317295961518,0.0010292692051594894,0.0008655804877134538,0.0015163613677079402,0.0003677398314941859,0.0015398759899549648,0.0010215396955753685,0.0014761540448661326,0.0036418513353924306,0.0029841667813596236,0.0037465323307714522,0.0038120622058685667,0.0016452760605010239,0.0017896825967344057,0.004541490696219019,0.0016509279871274691,0.0012685532802124738,0.002727344870730059,0.00292251279283209,0.0011515447353066856,0.0011526500071610544,0.0010343497983518607,0.0017713103309817911,0.0024986398619370534,0.000539961675925342,0.0005601629099889564,0.0007778354315163752,0.0007699371338683202,0.000996635063580406,0.002283077332139495,0.000586086041195132,0.0007719124456498986,0.0005812172413641568,0.001111881844542802,0.0012243617742101788
1088 HK,0.0013848740651433288,0.0016180615263259924,0.0002821365479716156,0.0009112629352525178,0.0013762219566567989,0.0011263057956127731,0.0012194771349424826,0.0013531576187079152,0.00149379825697005,0.0009997683264425835,0.0010766433441312673,0.00029891035904301173,0.0014186364581600587,0.001159929848900478,0.001960960651547443,0.0015168462387559394,0.0008956537427486062,0.0007132520476338705,0.0004953435436449927,0.0013577369325730635,0.0014439940860050773,0.0008842468222206626,0.0009458324108011768,0.0007333564827352629,0.00018890995987906826,0.000503700393271733,0.0015396495223661863,0.0011282983087680624,5.573380402520925e-05,0.001131934198159044,0.0006955646305606383,0.0010962628057970554,0.0019161192709955142,0.0012571976639332196,0.0010436127538300008,0.0009783992013147852,0.0019094357426267126,0.0005084992695009736,0.0019111011419685286,0.0010631556350497674,0.002000513606555921,0.001665750619471101,0.0016622799056543924,0.001273804590380238,0.0016621392617804558,0.0017615345283119484,0.0018883355413476606,0.0016509279871274691,0.003177142697674494,0.0017366656188492638,0.0017026095737833855,0.002610568970070461,0.0015681843143847383,0.0010809616260141082,0.001784109858937744,0.0017021325070156676,0.0033552676721498947,0.0005576271541811983,0.0005378921536852261,0.00043172260938437347,0.0007101536694357707,0.0010101240746318598,0.0012211485086445085,0.0014158201692320075,0.0012082731566848304,0.0005192556689033727,0.0012276343660106688,0.001159959837008823
688 HK,0.0015370502194739638,0.0020875678163403233,0.000565616956390912,0.0006507915948114721,0.0013496510044499052,0.0014219929254569669,0.0017022424422795826,0.001202862775352113,0.0034576409695077697,0.0008195718105493792,0.0009324797996207749,0.0001831549585047628,0.0019345731281238425,0.0010516842284545892,0.0016854686508380675,0.0016366658512874859,0.0013132188608867364,0.00047011250058318836,0.00031521922852348046,0.0017099369210087114,0.0015335160850742345,0.0017884629945106613,0.0007764508740745243,0.0006257581920992416,0.00013619203915806488,0.0009343906696312538,0.002721098243599645,0.0009190734940910944,0.0014492832950802656,0.0022633423726699515,0.0013243353158426062,0.001932247818121254,0.002099691389945143,0.0011223935797772754,0.0011344313541665262,0.0010655149841820272,0.002525347122063254,0.0007419514185717919,0.0017390970641166013,0.0012217600401624818,0.001725155246516949,0.0016262347585001512,0.0024564261986171182,0.0013559911485414161,0.0017690984865913442,0.0019074738810265512,0.001931865269773811,0.0012685532802124738,0.0017366656188492638,0.00663107801858148,0.0025292090485457535,0.004177794847231234,0.001484555145286148,0.0015518246099609238,0.005504202501050177,0.00214226962344215,0.0027121481706960633,0.0008551380090745665,0.0007626259121590761,0.000867439093411969,0.00182480216759999,0.001237197327487965,0.003303510415732199,0.005089963269838245,0.001793179571413717,0.0004775132873623577,0.0012730169488056333,0.0011131991915773066
